name,tags,link,experience,lower_salary,upper_salary,currency
Менеджер по развитию портфеля b2b,"['Ведение переговоров', 'Поиск и привлечение клиентов', 'Активные продажи', 'Работа в команде', 'Навыки продаж', 'B2B Продажи']",https://saratov.hh.ru/vacancy/85662040?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Senior Instrumentation Engineer,"['Английский язык', 'Engineering', 'Development', 'Проектирование', 'Oil And Gas', 'SIL-review']",https://saratov.hh.ru/vacancy/83916806?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,7,7,
Java-разработчик в Эквайринг,"['Spring Framework', 'Java', 'Hibernate ORM', 'SQL', 'Apache Maven']",https://saratov.hh.ru/vacancy/85470632?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Business Development Manager,[],https://saratov.hh.ru/vacancy/84314860?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Go developer middle [DSP],"['Go', 'Linux', 'MySQL', 'ClickHouse', 'Unit Testing']",https://saratov.hh.ru/vacancy/85709008?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Аналитик данных,[],https://saratov.hh.ru/vacancy/85479655?from=vacancy_search_list&query=data,Требуемый опыт работы: не требуется,300000,300000,₽
Python developer (Network OS)/ Software engineer (Python),"['Linux', 'Python', 'Bash']",https://saratov.hh.ru/vacancy/83954425?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,,,
Владелец продукта данных и BI инструментов,[],https://saratov.hh.ru/vacancy/78906845?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Developer C# / Разработчик C#,[],https://saratov.hh.ru/vacancy/85588391?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,125000,200000,₽
Senior Python Developer,"['Python', 'FastAPI', 'Docker']",https://saratov.hh.ru/vacancy/80803272?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,350000,350000,₽
BI analyst (Visiology),"['Умение принимать решения', 'Data Analysis', 'Анализ данных', 'Pandas', 'BI', 'Jupyter Notebook', 'Power BI', 'Python', 'SQL', 'Superset', 'Luxms BI', 'Business intelligence', 'Визуализация данных', 'Visiology']",https://saratov.hh.ru/vacancy/80507397?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Разработчик ETL-процессов,"['Английский язык', 'Работа в команде', 'Ответственность', 'Доброжелательность', 'Амбициозность', 'SQL', 'Java', 'Python', 'Spark', 'Talend', 'Big Data', 'ETL', 'PL/SQL']",https://saratov.hh.ru/vacancy/83079308?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Investor Relations Analyst,"['Английский язык', 'Финансовое моделирование', 'МСФО', 'Финансовый анализ', 'Финансовая отчетность', 'Оценка стоимости бизнеса', 'Финансовый менеджмент', 'MS Excel', 'Google Sheets', 'Аналитический склад ума', 'Data Analysis', 'Инвестиционный анализ', 'Английский\xa0— B2 — Средне-продвинутый']",https://saratov.hh.ru/vacancy/85413071?from=vacancy_search_list&query=data,Требуемый опыт работы: не требуется,80000,80000,₽
"Специалист в пункт выдачи заказов (Мытищи, Волковское Шоссе 23г)",[],https://saratov.hh.ru/vacancy/85234132?from=vacancy_search_list&query=data,Требуемый опыт работы: не требуется,55000,55000,₽
Ведущий аналитик,[],https://saratov.hh.ru/vacancy/85578607?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Младший аналитик,"['Python', 'SQL', 'Data Analysis', 'A/B тесты', 'Маркетинг, реклама, PR']",https://saratov.hh.ru/vacancy/85450073?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Go Developer (NOS)/ Старший инженер-программист (Go),"['Linux', 'Golang', 'Go']",https://saratov.hh.ru/vacancy/85663696?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Senior продуктовый/бизнес/системный-аналитик Mobile в АТОМ,[],https://saratov.hh.ru/vacancy/80094447?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Наставник по программированию и робототехнике / преподаватель информатики,"['Arduino', 'C++', 'C#', 'PHP', 'SQL', 'Робототехника', 'IoT', 'Big Data', 'Python', 'Java']",https://saratov.hh.ru/vacancy/85362042?from=vacancy_search_list&query=data,Требуемый опыт работы: не требуется,3,3,
Java Developer (Middle),"['Git', 'ООП', 'SQL', 'Java', 'PostgreSQL']",https://saratov.hh.ru/vacancy/85688386?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,,,
Интернет-маркетолог,"['Internet Marketing', 'Интернет маркетинг', 'Лидогенерация', 'Маркетинговое планирование', 'Маркетинг']",https://saratov.hh.ru/vacancy/85635613?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,100000,140000,₽
Ведущий Java-разработчик,"['PostgreSQL', 'Spring Framework', 'Java', 'JUnit']",https://saratov.hh.ru/vacancy/85713728?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
FInancial controller,"['MS PowerPoint', 'Английский язык', 'MS Outlook', 'Financial Accounting', 'Retail', 'power query', 'DAX', 'MS SQL', 'Reporting', 'SAP', 'ACCA', 'CIMA', 'Английский\xa0— B2 — Средне-продвинутый']",https://saratov.hh.ru/vacancy/80728053?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
QA automation engineer,[],https://saratov.hh.ru/vacancy/82853931?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Разработчик SQL,"['SQL', 'Python', 'Olap (online analytical processing)', 'MS SQL', 'MS Visual Studio', 'SSRS']",https://saratov.hh.ru/vacancy/83013168?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Разработчик SQL (PostgreeSQL),"['SQL', 'PostgreSQL', 'DWH', 'КХД', 'GreenPlum']",https://saratov.hh.ru/vacancy/77113637?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Бизнес-аналитик (Удаленно),[],https://saratov.hh.ru/vacancy/85589806?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,120000,120000,₽
Менеджер по развитию категории / Младший категорийный менеджер,"['Аналитические исследования', 'Ведение переговоров', 'Закупки', 'Построение ассортиментных матриц', 'Ориентация на результат']",https://saratov.hh.ru/vacancy/84935648?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,160000,160000,₽
Системный программист С/С++ (разработка ОС Аврора),"['Linux', 'QtWebEngine', 'C/C++', 'Sailfish OS', 'Open Source', 'C++', 'Qt', 'Bash', 'Python']",https://saratov.hh.ru/vacancy/85630818?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
